Entity,Year,nox,so2,co,oc,nmvoc,bc,nh3,nox_per_capita,so2_per_capita,co_per_capita,oc_per_capita,nmvoc_per_capita,bc_per_capita,nh3_per_capita
Wallis and Futuna,2007,111.058259075169,144.758148458011,435.104417195709,32.0789075190934,123.673625034877,9.6005875348556,207.352872066762,7.86086205231944,10.2461883110144,30.7973115229126,2.27059084931295,8.75379565648903,0.679543285309711,14.6767321678059
Wallis and Futuna,2008,97.5851891975778,101.279465425592,434.660967062572,31.1981139617535,119.871436976929,8.8025322525233,207.267502017662,7.18806638167191,7.4601845481432,32.016865576206,2.29803432246269,8.82965799771133,0.64838923486471,15.2671996182721
Wallis and Futuna,2009,116.926745553662,112.028284037581,492.822015671378,30.9118802431512,122.315698249579,9.4292963975966,207.457987023848,8.94550880220809,8.57075082530648,37.7034668863421,2.36492083567831,9.35779192483965,0.721390589671533,15.8716232135145
Wallis and Futuna,2010,126.306822136881,105.828606984144,489.313529563218,30.6160680301188,118.912122011846,10.0855613155707,207.062879335459,9.95639461901947,8.34215725872174,38.5711437461152,2.41337443087804,9.37349219705549,0.795015080842716,16.3221566557984
Wallis and Futuna,2011,156.499476535533,93.8918066097186,504.221952837419,29.1141470579479,114.919279771404,11.1606822308307,206.72633227516,12.5571272194121,7.53364411535895,40.4575104579491,2.33604646216384,9.22083605643938,0.895505274077726,16.5872047079483
Wallis and Futuna,2012,155.604217756069,97.4095930831961,465.224183750127,27.9816780811403,107.665330935355,10.9342003188326,206.424613767545,12.5801776825992,7.87530059691132,37.6121096087094,2.26224254839844,8.70444910141119,0.884000349165866,16.6888684426829
Wallis and Futuna,2013,139.359531909734,99.29659480314,422.068343157715,26.817640771086,100.271741747404,10.24948500829,206.372602847832,11.2814321953966,8.03825749236137,34.167274601936,2.17094153412823,8.11719758337278,0.829716263926981,16.7062740101864
Wallis and Futuna,2014,136.788762330099,105.670669240365,395.895720157517,26.0323376642363,94.9618686334732,10.1176343794987,206.213787821676,11.0867857294617,8.56465142165384,32.0875117650768,2.10993172833817,7.6966987059064,0.820038448654458,16.7137127428818
Wallis and Futuna,2015,148.751889182873,119.564535781454,409.832486625682,25.5633684730529,94.3921689695071,10.4128153616358,206.279049597904,12.131127808096,9.75081844572288,33.4229723230861,2.08476337245579,7.69794233970862,0.849193880413946,16.822626781757
Wallis and Futuna,2016,139.333048952519,122.315112888018,374.393019405578,24.6950615334629,88.5378974323378,10.0166754916291,205.547898699822,11.5170316542006,10.110358149117,30.9466870065778,2.04125157327351,7.31839125742584,0.827961273898917,16.9902379484065
Wallis and Futuna,2017,138.885821187777,127.642260334211,371.790878684869,24.3226192716568,86.8847564413856,10.0730666333803,205.247533363913,11.6769649560936,10.7316512808316,31.2586916667958,2.04494865240094,7.30492319164164,0.846903197694661,17.2563925814623
Wallis and Futuna,2018,137.989407542865,133.119773809392,368.860044479592,23.9717226242275,85.2614615887343,10.1261697812459,205.115493340391,11.8415350161216,11.4236483145449,31.6536552372429,2.05712886160023,7.31669626608893,0.868975352376719,17.6019474247311
Wallis and Futuna,2019,139.26448084175,141.585871883076,369.037975198522,23.6724655562885,84.0691229105281,10.2908068781556,205.199499587989,12.1777265513947,12.3807163241584,32.2698474290418,2.06999523926972,7.35126992921722,0.899860692388563,17.9432930734513
Western Sahara,1750,0.6938376867842,0.0760570254192484,30.765066782086,1.8046940381196,4.0318939703225,0.4868515944785,7.0960108365868,0.949162362221888,0.104045178412105,42.0862746676963,2.46880169373406,5.51558682670657,0.666007653185363,9.70726516632941
Western Sahara,1760,0.6961152406487,0.0762254497094484,30.8331944074719,1.8086904383302,4.0408233728305,0.4879297017773,7.1197405639961,0.949679728033697,0.103991063723668,42.0643852762236,2.46751765120082,5.5127194718015,0.665661257540655,9.71315220190464
Western Sahara,1770,0.6983894887159,0.076372591223185,30.8927131497783,1.8121818372001,4.0486247979356,0.4888715750649,7.143548955968,0.95018978056585,0.103908287378483,42.0309022445963,2.46555352000014,5.50833305841578,0.665131394646123,9.7191142258068
Western Sahara,1780,0.7006576435063,0.0764928259337856,30.9413480902163,1.8150347868678,4.0550001722566,0.4896412141646,7.1674360979037,0.949400600957046,0.103648815628436,41.9259459217023,2.45939673017317,5.49458017920949,0.663470479897832,9.71197303238984
Western Sahara,1790,0.7029162025047,0.0765790995791766,30.9762457797769,1.8170819026027,4.0595756199365,0.490193463764,7.1914020303242,0.949886760141486,0.10348526970159,41.8597915942931,2.45551608459824,5.48591299991419,0.662423599681081,9.71811085178946
Western Sahara,1800,0.7051607663903,0.0766225641213904,30.9938271871024,1.8181132366546,4.0618821949957,0.4904716863419,7.2154467372401,0.949072363916958,0.103125927485048,41.7144376677017,2.44698955135209,5.46686701883674,0.660123400190983,9.71123383208627
Western Sahara,1810,0.7312068514491,0.076612121801124,30.9896032685547,1.8178654595029,4.0613317162241,0.490404843598,7.450471479047,0.981485706643087,0.102835062820301,41.5967829108117,2.44008786510456,5.45145196808604,0.658261535030873,10.0006328577812
Western Sahara,1820,0.7612045725998,0.0769197382744206,31.1140341320031,1.8251646355136,4.0776428620883,0.4923739394138,7.7257433529339,1.01224012313803,0.102286886003219,41.375045388302,2.42708063233192,5.42239742298976,0.654752579007713,10.2735948842206
Western Sahara,1830,0.7916124458837,0.077142362710042,31.204085716212,1.8304471059953,4.0894494927523,0.4937989893793,8.0051128067217,1.04434359615264,0.101770927058103,41.1663399950026,2.4148378707062,5.39505210125633,0.651449854062401,10.5608348373637
Western Sahara,1840,0.8224242071567,0.0772564666996734,31.2502407800179,1.8331545848729,4.0955046031029,0.4945293848817,8.2886285620641,1.07647147533599,0.101121029711614,40.903456518348,2.39941699590694,5.36060811924463,0.647289770787566,10.8489902644818
Western Sahara,1850,0.853630582293,0.0772323809250586,31.2404980841862,1.8325830735153,4.0942357198048,0.4943752084895,8.5763396860623,1.10717325848638,0.100171700291905,40.5194527680755,2.37689114593424,5.31029276239274,0.641212981179637,11.1236571803661
Western Sahara,1860,0.8855025697344,0.077600859000024,31.3895474655097,1.8377607402476,4.1137931000432,0.4967628486747,8.868313726923,1.13964294689112,0.0998724054054363,40.398387986499,2.3652004378991,5.29445701421261,0.639334425578765,11.4135311800811
Western Sahara,1870,0.9662892490443,0.0804670516303016,32.548922384457,1.9056690323704,4.2657413773834,0.5152971948857,9.6077836505963,1.21852364318323,0.10147169184149,41.0452993498827,2.40311353388449,5.37924511649861,0.649807307548172,12.1157423084443
Western Sahara,1880,1.0535657896023,0.0905404144926914,36.6235976622937,2.1463384154127,4.7996709177937,0.5795722469784,10.3739703485069,1.30230629122658,0.111916457963772,45.2702072463457,2.65307591521965,5.93284415054846,0.716405744101854,12.8232019141
Western Sahara,1890,1.1388484425054,0.0902667918825328,36.5129173164845,2.1426851376711,4.7852115028829,0.5777385212899,11.1705296603379,1.3787511410477,0.109281830366262,44.2045003831531,2.59404980347591,5.7932342649914,0.699441309067676,13.5236436565834
Western Sahara,1900,1.2276968889048,0.0900883499929766,36.440737572159,2.140722230447,4.7757979757126,0.5765116095777,12.0030885610591,1.45634269146477,0.10686637009843,43.2274467048149,2.5394095260344,5.66524077783227,0.683880912903559,14.2385392183382
Western Sahara,1910,1.3342250326473,0.0920770068230847,37.016708505602,2.1797417070331,4.1761390930526,0.5857460411328,12.8753189779427,1.55142445656663,0.107066287003587,43.0426843088395,2.53458338027105,4.85597568959605,0.681100047828837,14.9713011371427
Western Sahara,1920,2.8359858700591,0.1904121950682,76.1079698877537,4.4913960946653,7.2010173688898,1.2047041961996,27.0221646178987,1.64882899422041,0.110704764574535,44.2488197021824,2.61127679922401,4.18663800516849,0.700409416395116,15.7105608243597
Western Sahara,1930,6.1598071202633,0.5675518355245,226.833428417669,13.3926934603429,17.2888435744273,3.5906099309742,56.9555742165095,1.79012122065193,0.164938051590962,65.920787101909,3.89209342061694,5.0243660489472,1.04347861987044,16.552041329994
Western Sahara,1940,15.2207322595425,1.5428379932437,602.343016363143,35.8059452924764,34.8687316722515,9.5212104086907,108.490870891576,2.21135148329834,0.224151967636743,87.5116978589486,5.20208416278896,5.06592062650755,1.38329368134399,15.7621489018707
Western Sahara,1950,34.0690860578229,3.0267516023286,1148.78476877336,69.2632102035001,47.0467052048496,18.3065931619193,179.963047932504,2.47541132440768,0.219919465402064,83.469066974741,5.03256631573786,3.41834666895659,1.33013101517978,13.0758590374558
Western Sahara,1951,39.073676816869,3.6178868820106,1290.65507529938,83.0457498137686,53.896455117302,21.9876111752766,212.260746108762,2.43389042088383,0.225357349072543,80.3946103961243,5.17290082308263,3.35719790191242,1.36960328735995,13.2216734837898
Western Sahara,1952,42.8549576631692,4.0119623008233,1333.55709500598,92.1696046465338,57.0867698051739,24.4190239837886,233.772585365219,2.438404418957,0.228276660075294,75.8780708396006,5.24435872811003,3.24818035875812,1.38941814985995,13.3014273323026
Western Sahara,1953,46.1421682925417,4.3324258366859,1332.80438841628,99.555098414502,58.7268063447436,26.3845307482675,250.623625307351,2.46393807297174,0.231346496325407,71.1702028310076,5.31612636377968,3.13594309524983,1.40890322786712,13.383009841798
Western Sahara,1954,49.2263079499241,4.6365125273905,1311.01326236637,106.548759150136,59.7178409859548,28.2451849710052,265.408947926877,2.48254112410732,0.233824828654521,66.1159545295461,5.37338035958122,3.01164158484819,1.42443819511852,13.3848881903715
Western Sahara,1955,52.4198034126629,4.9882149558377,1286.69583247045,114.660525484405,60.8727404604025,30.4063923894069,280.743227169815,2.47859489397432,0.235860558694865,60.8395589612015,5.42155777977233,2.87827984587463,1.43772246391824,13.2745390878914
Western Sahara,1956,56.3002564996692,5.4207363074137,1264.14996198832,124.665142252836,62.4671947683547,33.0790126898944,301.632656069959,2.46909290850229,0.237730738856842,55.4403105862784,5.46728981022875,2.73954893291618,1.45070663493967,13.2283420783247
Western Sahara,1957,61.0482069348471,5.9483158999119,1240.1009710738,136.901711747041,64.4769872024673,36.3520715267726,329.670813252677,2.45755834849028,0.239455573443577,49.9215398363109,5.51111918791679,2.59558742411607,1.46339002160833,13.271237601251
Western Sahara,1958,66.7157426428364,6.5677308617618,1206.47285938496,151.292711091027,66.6621577505516,40.2051314614368,365.29366980635,2.44918291640369,0.241106125615338,44.2904867615624,5.55406428381156,2.44721577645197,1.47595930475172,13.4101934583829
Western Sahara,1959,72.9008021890642,7.2608507117345,1153.09467609366,167.410075003755,68.6542284019793,44.5235711447887,404.941453446219,2.43709431314359,0.242732280671765,38.5482792128392,5.59656587449454,2.29513015752279,1.48843550111285,13.5373066374559
Western Sahara,1960,78.8987962115496,8.0069229042639,1071.33849932628,184.637385737326,70.1150851609271,49.1819257628322,442.38426912254,2.40860873131085,0.244433950125588,32.7056354161334,5.63657800584077,2.1404611277262,1.50141727761493,13.5050300431218
Western Sahara,1961,84.3074922863786,8.6516572274802,939.8344704522,199.592030238063,69.7686437416835,53.1810396761748,479.034887742217,2.35990181347456,0.242173750244372,26.3074729307824,5.58690077643283,1.95293614392396,1.48862252417564,13.4089541705309
Western Sahara,1962,90.7266813489739,9.2536571710247,771.723262846889,213.516246133053,68.243361832025,56.9015583316815,519.931967681786,2.33506669452241,0.238164852293836,19.8621316427366,5.49534786979598,1.75640505049738,1.46449679136463,13.3816844515825
Western Sahara,1963,97.3077027545463,9.9040641287516,575.833810704819,228.564218636194,66.1984242914165,60.9234832259827,561.845559292246,2.29987479920932,0.234083293045417,13.6098749871146,5.40213232418327,1.56460468663239,1.43993106182895,13.2792616235463
Western Sahara,1964,104.482384944045,10.6476726820117,349.900933824885,245.785041452868,63.7856562238032,65.5287275743392,608.486330571233,2.25615169388998,0.22992167311621,7.55562370600054,5.30738590915284,1.37736247514151,1.41500167510989,13.1394154733585
Western Sahara,1965,115.916608363685,11.7399038148469,104.992215636053,267.036898091778,64.4757760755383,71.1498575002689,669.030478505221,2.27434630964516,0.230343238072614,2.06000383848476,5.23940781469928,1.26504946486037,1.39599853827514,13.1267384485102
Western Sahara,1966,128.641348326076,13.0152468356756,130.638480734583,292.448388839688,65.0862239561355,77.754066189971,737.654133198722,2.27161130718835,0.229829539743521,2.30687763967125,5.16419545893851,1.14932410305731,1.37301900388435,13.0258543739841
Western Sahara,1967,143.644867867859,14.4615965017078,160.128440497343,321.214308762878,65.3637046832063,85.2294083547259,822.053719833273,2.27577857488013,0.229116375444918,2.53692930016862,5.08902721467194,1.0355630584009,1.35029719030285,13.023871097978
Western Sahara,1968,156.579828781414,15.4857075732606,181.990731147157,341.129985859565,62.1147628807513,90.383354991983,897.151467052771,2.25362812909532,0.222883282333663,2.61936313342387,4.90982866563372,0.894007727237745,1.30087299748101,12.912555837775
Western Sahara,1969,166.946295071025,16.5040395640186,205.744472937891,360.444056463542,58.0843993618171,95.3514769163279,944.967367878579,2.24577329321511,0.222013500013702,2.76768910836841,4.84871877725446,0.781355422015888,1.28267476817143,12.7117674389757
Western Sahara,1970,172.933900812467,31.2375115930642,233.379161504661,374.751208888066,58.4426204296479,98.9501040043444,900.382454891667,2.24940037477194,0.406315187214675,3.03562905182962,4.87449543298733,0.760179766254525,1.28707211243944,11.7115303705992
Western Sahara,1971,183.020910599003,29.8129723146658,246.309317638969,335.692624607614,210.430711777246,88.0397452147716,908.120600967471,2.39647131239611,0.390370327934239,3.22516816119953,4.39555098934954,2.7553745764393,1.15279026351327,11.8909088655049
Western Sahara,1972,188.345145597238,29.9402769877993,258.478462526486,325.803019193229,208.380555037988,85.2271331894649,942.206103700859,2.5633211154135,0.40747821750751,3.51781458859896,4.43408167444546,2.83599704721189,1.15991579935851,12.8231433469094
Western Sahara,1973,186.264089243389,29.4030665266626,267.434827374694,310.865316176787,204.082615024467,81.1181122140244,946.863361016463,2.64583430508088,0.417663127695885,3.79884412242637,4.41576323778444,2.89894195975038,1.15226227949295,13.4499547012949
Western Sahara,1974,185.782779314275,31.1121725190199,285.108807308294,307.633503012311,207.953024531764,80.0623506860044,943.876187055341,2.64628985562674,0.443161776497684,4.06108977007755,4.38193152926873,2.96208282218879,1.14040810036328,13.4445721395248
Western Sahara,1975,197.258445421258,30.4398879244111,325.831578406611,333.691286895293,227.19985124453,86.6598979764375,970.382022525002,2.63176184303841,0.406119673987847,4.34714525644885,4.45200708304261,3.03123092130442,1.15618985199308,12.9465401321495
Western Sahara,1976,199.529798445972,33.0130009218352,392.496157150563,383.736583526534,260.588995511443,99.7297076560404,1000.7616142354,2.33076498938138,0.385634363099223,4.58486055054567,4.48253745051846,3.04401503979164,1.164971411871,11.6901843801955
Western Sahara,1977,224.324928180969,37.1826306774278,485.717214421569,455.322303257782,310.22911019536,118.137971520204,1048.36592230251,2.21704382381223,0.367482661712832,4.80043104921398,4.5000326466939,3.06605038638651,1.16757893222316,10.3611899577248
Western Sahara,1978,254.658252580471,41.9703432002377,598.052287787674,537.554831718264,373.003142488789,139.188919053284,1090.7778505126,2.13413885138588,0.351728401188657,5.0119193452196,4.50492626685101,3.12591675317021,1.16645927168667,9.14115825983105
